Price,Mileage,Make,Make2,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
20627.661689079200,20770,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
19540.244788573900,22628,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0
19204.809341419500,26477,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
18158.083129084000,28354,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,0
18529.342117114100,30063,4,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
21383.067160496700,7287,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1
20452.669474948600,10338,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
20677.593819194400,11204,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0
19294.787504345000,19539,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
18548.978592642400,20870,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
18042.221074365400,21702,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
18620.871366628700,25516,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,1
17023.936865285500,30404,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
16216.980705556300,35624,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0
15792.831436868200,41566,4,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1
17360.810635279700,881,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
17675.837488140800,5131,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
17141.941158189700,6761,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
17202.834055304400,9380,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
16792.679529073100,12071,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
15595.884132638400,18315,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
15253.868566080700,20917,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
15594.806844337500,22414,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
15059.134077254500,22641,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
14703.136868168400,23335,4,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
15979.014836759800,3946,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
16379.853004060900,4188,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
15327.100320508500,4318,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
15846.012712337600,5350,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
15604.145815689200,5788,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
14841.917048941700,12420,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
15077.175843774300,13262,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
13961.111641875700,19602,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
13034.068527551000,23976,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
13162.852053971600,24542,4,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
18254.922772262300,16554,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,1
17095.035224425800,18720,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
17162.873440590800,20829,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
16391.171714560700,21304,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
15788.104780361400,25295,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
16569.141239736600,25777,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
16997.693741166700,25830,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
16283.958991170700,26511,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
15457.170591531800,29925,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
14963.045618793800,31471,4,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
21230.977985344500,11229,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
22100.393173491900,12314,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
21300.019449380800,12772,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
21281.880487593100,17417,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
19646.717478451200,21132,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
20173.906329411400,21211,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
18701.222615406300,24992,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,0
19423.165021540800,25557,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
19956.758413291600,26028,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
19448.226330224200,27721,4,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
19822.115391982200,1592,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
19567.259291052500,2189,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
16853.107849097100,17959,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16516.955549035100,20751,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
15979.014836759800,21974,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16256.236167608700,22637,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
15724.252170393100,23989,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
15967.245400076500,25598,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16041.685586078900,27800,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
15756.146129653300,29325,4,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
32422.761375760100,9185,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
32219.589284526400,10915,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
31024.872114576900,13678,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
29595.794287866600,16193,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
29664.702686962700,21418,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
27425.843912568700,23886,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
27370.958110648700,24960,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
27548.629609524800,26126,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
28502.306108682000,27199,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
25527.013026612500,36480,4,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
13160.124563771000,13145,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12830.098778309600,17830,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12828.030977366000,19081,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12878.046828916100,19225,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12832.462387534500,20618,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12464.073461305800,21891,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12465.508523400500,23931,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12258.857592394600,24318,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
11903.097747173600,25285,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12209.559622961100,26097,4,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
16391.926573294800,18096,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,0
16033.930618479300,18391,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
16106.827220915500,19465,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
16551.219565955300,19531,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,1
17325.269542955000,19894,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
16078.665490525600,22779,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,1
15297.835972875900,23062,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
15505.293806333100,24239,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
15174.346612568500,27887,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
14546.884814245900,33374,4,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
17803.279088537300,12303,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
16353.096517445800,16078,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,0
15977.911083641600,17053,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
15568.974237460600,18206,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15589.780482767300,21307,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15730.046266222800,21391,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,1
15802.652860857100,21461,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15086.899592499600,27438,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
14396.270557274800,31424,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
14869.282066875400,31791,4,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
16927.779760985300,2973,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
17418.068733916100,4463,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,0,1
16379.098701322500,8754,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,0
16706.674067917600,9150,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
17214.325078324200,12610,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
15821.949718156800,14304,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,1
14398.922692576400,21688,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
15622.121097879900,23217,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
14909.050987787800,23323,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,1
14853.199011108700,24270,4,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
35622.139495459800,10340,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
34819.297121522400,12251,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
34355.003727685600,17711,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
32737.084545947700,19112,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,1
33540.536105090900,20925,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,1
31970.542075480600,21208,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
33287.409598693400,21661,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,1
32075.984873635200,23553,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
31969.069811509000,24559,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
27666.231078190700,35157,5,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
29246.237335063400,3907,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,1
26337.830597622300,16068,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
26775.032089497300,16688,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
25299.969638711000,19569,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,0
24896.597604201900,21266,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,0
25996.806401851000,21433,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
24801.617193949400,26345,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
24063.012684920400,27674,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
23249.841685140700,27686,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
22244.876553413700,50387,5,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,1
37088.562413099000,3828,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
33381.819152541300,17381,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
33358.767771375600,17590,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
33586.906092035500,18930,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,1
30731.941654788700,22479,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
30315.169441978500,23635,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
30166.852511997000,25049,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
30251.018417368400,27558,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,1
29142.714385570800,31655,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
29612.154048157300,32477,5,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
26841.080835452300,10003,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,0
27825.949973225700,10014,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
27284.751328203000,14281,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
27060.137560009000,17319,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
25618.281884802900,20208,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
25790.514140744600,21160,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
25148.379186119700,22272,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
24852.495280683100,22814,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
24173.525882528500,27015,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,0
23733.402249111200,27600,5,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,0
38324.809076682600,12090,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,1
38167.173577241100,13162,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
37383.503493374200,16088,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
36338.751327708200,18195,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,0
35580.332313970100,21167,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,0
35304.494701533100,21293,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
34392.995272058900,24031,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
33984.430769656100,25420,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,0
33248.342524280600,27051,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
28777.959694789300,48991,5,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,1
32197.340466084100,3867,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
32053.097161017400,5144,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
30274.710575182900,10800,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
30353.585553831700,11273,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
30122.429735214000,14568,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,1
26789.832608196000,22189,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,0,0
28291.762261115900,22328,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
27109.405889804200,22598,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,0,1
27256.494512315300,26400,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
25267.367676042100,34175,5,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
35033.215453814800,1676,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
32746.131386501000,7924,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
33183.332596477900,9795,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
31002.734419981900,15087,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
30075.994726170300,22052,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
29844.204003654700,23143,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28432.824212532200,25247,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28054.982361921700,26276,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28502.962406089400,28598,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
24912.080580888500,38717,5,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
31849.307947187300,16956,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
32649.760508537400,16975,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
29961.254938699800,20015,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
31554.405334823900,20103,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
29914.379575498000,22105,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
30575.248820586600,22298,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
30271.922299699000,23426,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
28678.075251188600,25380,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
28829.028002994800,26503,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
26955.041201756400,31773,5,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
33005.779957931900,6409,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
30661.260150373600,14278,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
30443.879900225500,15050,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
30322.150571404700,16225,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
31153.008959737600,17317,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
31084.937607088800,18187,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
31156.595788909800,18805,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
29114.544505631200,21960,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
25845.206114565800,36557,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
24903.477738825000,40719,5,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
30800.658389305700,8017,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
28416.461673205500,14613,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
28185.776249845800,19854,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
28204.603578103300,22021,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
26653.239390418500,22590,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27610.864202929800,22881,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
26698.078151050100,23055,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27241.436177961800,23204,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27703.203995079400,24738,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
24405.066759682500,31344,5,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
30959.932133091800,17673,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
29986.791500600900,18464,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29908.180981392800,19830,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
28328.266537655500,20685,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29197.791300479700,20907,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29321.082506189500,21545,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29481.528757119400,21822,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
26792.300156597300,25357,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
27788.813238576000,26786,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
26012.374624827100,34269,5,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
27280.982060880200,4836,5,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
25959.122030374600,17431,5,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
23274.480711416000,21616,5,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
23329.208255601000,25218,5,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
16916.869535470600,2879,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
15639.036743097100,8507,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
16256.236167608700,10555,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
15395.010874151400,12920,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
14881.955445967900,14376,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
15277.067587508400,16951,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
14702.798319828400,17656,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
15033.150316664800,19455,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
13991.040057074900,21020,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
14771.003464386400,22255,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
13719.238307559900,23645,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
13869.154942277500,24349,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
13518.235251619400,25981,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
13825.154711147300,26034,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
13811.155022285000,26236,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,1
14077.968852761300,26788,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
14411.858850546300,26986,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
13600.034184601300,27231,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
13032.868100757800,30108,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,1
11539.048533285600,38958,6,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
14739.067235877000,1737,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
15110.192598280400,2392,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
14202.997153228900,11836,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
15194.975354069000,12412,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
14116.921508525300,12878,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,0
13174.071009484600,13318,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
13258.365888934300,14938,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,1
12791.751088730100,16163,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
12293.059962286300,17139,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
13998.129275771200,18257,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
14568.002254601700,18511,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
13122.905457077900,19101,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
13494.288783353100,19500,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
12036.216750588700,19853,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
